,Airport,Ranking
0,ATL,43.20551950102895
1,ORD,26.640513399239243
2,PEK,26.05716353023772
3,CDG,25.417454067742952
4,LHR,25.2641586585757
5,FRA,24.463131162305288
6,LAX,23.865639088149724
7,DFW,22.74303745211075
8,AMS,22.44855842128347
9,JFK,22.339788530299185
10,PVG,20.05577169296066
11,SIN,19.734458879270573
12,BCN,19.1934784981247
13,IST,18.554808187048682
14,DEN,18.27812998352195
15,MUC,18.001005019068984
16,ICN,17.89289650849671
17,DXB,17.740645837449463
18,MIA,17.665626490872704
19,LGW,17.432643462931804
20,HKG,17.22635627560762
21,CAN,16.54070402143431
22,DME,16.46476011520138
23,FCO,16.438745858187072
24,MAD,16.291396458569473
25,BKK,16.020238521766
26,YYZ,15.71325272312316
27,BRU,15.630746918921071
28,CTU,15.461303510081123
29,MAN,15.381227675877302
30,VIE,15.227651579161579
31,CLT,14.73259174297187
32,DUS,14.206666584265797
33,PHL,14.085692803932691
34,NRT,14.014221645744335
35,PMI,13.625067313585927
36,XIY,13.339228328818383
37,KMG,13.048974409340627
38,CKG,12.92527619682767
39,TPE,12.819334139672698
40,DEL,12.776345537658036
41,EWR,12.720542367896305
42,KUL,12.625113047266087
43,LAS,12.553884900920663
44,PHX,12.481551242819068
45,ZRH,12.421167515193453
46,IAH,12.393132070786548
47,SFO,12.21034383931585
48,HGH,12.005244874861328
49,MEX,11.791340466742247
50,MCO,11.631002275375929
51,AUH,11.531161132153555
52,CPH,11.43231212458838
53,SZX,11.269945567730055
54,ARN,11.249237345281783
55,XMN,11.116148343982807
56,DTW,11.047485867609673
57,LIS,11.000136448724406
58,BOM,10.909889491248643
59,MSP,10.660478620511551
60,DUB,10.56741170581722
61,TXL,10.49392228122256
62,BOS,10.493164265787362
63,ATH,10.467924266004227
64,ORY,10.347046607254246
65,SYD,10.298392160820525
66,SVO,10.228577664094345
67,AGP,10.209086918516288
68,SEA,10.038042921194107
69,SHA,9.894716038690861
70,MXP,9.734903990335088
71,DOH,9.633886462541914
72,IAD,9.615521601170196
73,GRU,9.548416141783768
74,DCA,9.475896782229652
75,MNL,9.409408717632443
76,LED,9.382167659320922
77,FLL,9.36600161583732
78,YUL,9.3592533539452
79,OSL,9.237983819892834
80,JED,9.192817918422334
81,CSX,9.078753807687304
82,PRG,9.018673295400582
83,WUH,8.995388620710624
84,STN,8.958002583594174
85,TAO,8.947299969985202
86,CGK,8.749079368401434
87,CGO,8.29922361388337
88,GVA,8.26432353516512
89,JNB,8.139870811086231
90,HEL,8.091452934579873
91,HAM,8.016704794574705
92,ALC,7.90890199899547
93,NKG,7.8985539053648735
94,TFS,7.880349053185912
95,HND,7.855816581316674
96,YVR,7.76821999524761
97,LGA,7.738530279178229
98,CAI,7.7086304530452265
99,BOG,7.687644772700699
100,LPA,7.664844791032043
101,CUN,7.608988043453107
102,SAW,7.539863937396969
103,BWI,7.487197697069077
104,KIX,7.405776878284409
105,BNE,7.372742578681331
106,URC,7.357945439792518
107,RUH,7.093757344877014
108,TSN,7.087702309687585
109,LYS,7.056747331659333
110,SLC,7.003669720167924
111,DLC,6.976913864514001
112,STR,6.8679853047526525
113,NCE,6.853024737836971
114,TLV,6.826513883325692
115,TPA,6.781899727847418
116,CGN,6.744736105060965
117,SHE,6.700981934439992
118,MEL,6.6736951039403225
119,BHX,6.652184954560175
120,MDW,6.630093309558945
121,MRS,6.604002248679468
122,KWE,6.575422930744682
123,NBO,6.554376884954957
124,TNA,6.431577680198188
125,CMN,6.423495794348765
126,FOC,6.403048017488092
127,HRB,6.384738779399172
128,AYT,6.256965043337302
129,VCE,6.225429250490397
130,AKL,6.126035530338898
131,WAW,6.0978287480116125
132,EDI,6.07195869314821
133,MSY,5.912068002720064
134,KWI,5.905726087835601
135,SAN,5.868849036303643
136,PDX,5.834999514696068
137,CTA,5.762528844457424
138,MLA,5.760868283911167
139,ACE,5.747592125298901
140,OTP,5.736882719689775
141,HNL,5.727816731213605
142,YYC,5.681694405665808
143,LIM,5.679977029793369
144,AMM,5.625083151646754
145,ADD,5.541704438341229
146,NNG,5.520743720141575
147,LTN,5.4721332724469045
148,SGN,5.440181996979553
149,PTY,5.418265335710396
150,TYN,5.414991152279098
151,HER,5.412505592508305
152,STL,5.322195958110317
