,Airport,Ranking
0,ATL,43.24489397462989
1,ORD,26.656747749401497
2,PEK,26.09150863991271
3,CDG,25.39973542108357
4,LHR,25.243979497590832
5,FRA,24.42566969414629
6,LAX,23.887849539370126
7,DFW,22.76526152367409
8,AMS,22.40574645869807
9,JFK,22.341428349228853
10,PVG,20.087971156506157
11,SIN,19.760986951484885
12,BCN,19.145602993758125
13,IST,18.525157343903306
14,DEN,18.298584942698756
15,MUC,17.957212370423196
16,ICN,17.91642541846551
17,DXB,17.732683617289304
18,MIA,17.6769238269831
19,LGW,17.39299610528606
20,HKG,17.251022847460156
21,CAN,16.571656580342736
22,DME,16.437700861533955
23,FCO,16.406675694549506
24,MAD,16.26731130829788
25,BKK,16.030482760174706
26,YYZ,15.717330684712568
27,BRU,15.61996414636056
28,CTU,15.493101860604419
29,MAN,15.34104510831724
30,VIE,15.18619757768843
31,CLT,14.746280162727448
32,DUS,14.168167522319813
33,PHL,14.093193944031471
34,NRT,14.03017212534083
35,PMI,13.582709372578044
36,XIY,13.368068656038488
37,KMG,13.076885549999517
38,CKG,12.952847512677717
39,TPE,12.841694109075476
40,DEL,12.779976814789475
41,EWR,12.719259691406764
42,KUL,12.640529614377394
43,LAS,12.565450499096935
44,PHX,12.495158175083054
45,IAH,12.40438005265444
46,ZRH,12.394489367532847
47,SFO,12.220953373298268
48,HGH,12.030443769857458
49,MEX,11.80362126621545
50,MCO,11.639787866032966
51,AUH,11.529038849273123
52,CPH,11.398227715490428
53,SZX,11.294426939746259
54,XMN,11.139369935148371
55,DTW,11.057421819774078
56,ARN,11.030031781485672
57,LIS,10.98018598877719
58,BOM,10.912502052595723
59,MSP,10.671143176761198
60,DUB,10.540345152379416
61,BOS,10.498711431600523
62,TXL,10.459824390934182
63,ATH,10.43884770378934
64,ORY,10.324701908378355
65,SYD,10.319396779350143
66,SVO,10.209498986050615
67,AGP,10.17684083500106
68,SEA,10.047938771875552
69,SHA,9.91635463441711
70,MXP,9.717863724668508
71,DOH,9.629074097851474
72,IAD,9.620788411973408
73,GRU,9.558928625710948
74,DCA,9.48564165300966
75,MNL,9.424341421085717
76,FLL,9.373017971618534
77,LED,9.361600745449019
78,YUL,9.360735412481349
79,OSL,9.202992534919161
80,JED,9.190338677204645
81,CSX,9.098486399939388
82,WUH,9.01447945656147
83,PRG,8.992193136948043
84,TAO,8.965824026701995
85,STN,8.928416389807738
86,CGK,8.764992199488319
87,CGO,8.317097516185855
88,GVA,8.241769516638321
89,JNB,8.146596047572713
90,HEL,8.059275850004493
91,HAM,7.992340302708275
92,NKG,7.915072899647418
93,ALC,7.878153404711028
94,HND,7.86777156942006
95,TFS,7.857665271727118
96,YVR,7.775288335272238
97,LGA,7.746159210507855
98,CAI,7.703573801871042
99,BOG,7.695393162310168
100,LPA,7.647102306919967
101,CUN,7.613422139497959
102,SAW,7.520536027087943
103,BWI,7.494438446779459
104,KIX,7.416713719936068
105,BNE,7.389316076542228
106,URC,7.369125494611584
107,TSN,7.1031316770206185
108,RUH,7.091728407662578
109,LYS,7.040243813637678
110,SLC,7.01154853554553
111,DLC,6.99143303547866
112,STR,6.849062787510192
113,NCE,6.832716819377491
114,TLV,6.8115683753917295
115,TPA,6.787881663258573
116,CGN,6.723702016721319
117,SHE,6.714712029988506
118,MEL,6.686762309443336
119,MDW,6.637224194653899
120,BHX,6.632744642485274
121,KWE,6.589883306038561
122,MRS,6.588237018812329
123,NBO,6.557582421499546
124,TNA,6.445272355060633
125,CMN,6.433533425098144
126,FOC,6.416557585763484
127,HRB,6.397498913382884
128,AYT,6.2391560029931235
129,VCE,6.209391993056918
130,AKL,6.139189926539703
131,WAW,6.080332037091841
132,EDI,6.052505631489171
133,MSY,5.917263340595529
134,KWI,5.903130177461688
135,SAN,5.874541964168235
136,PDX,5.841190670526625
137,CTA,5.746080044585938
138,MLA,5.744370825584062
139,HNL,5.735976592963354
140,ACE,5.7313360778741576
141,OTP,5.722421911778632
142,LIM,5.68609447533199
143,YYC,5.685502810315351
144,AMM,5.6187837488683074
145,ADD,5.543312571925009
146,NNG,5.532447740766943
147,LTN,5.455926408991491
148,SGN,5.447347551490977
149,TYN,5.426831185704544
150,PTY,5.423087704190252
151,HER,5.3975777138359025
152,STL,5.327647965216604
153,SYX,5.269988996786234
154,FAO,5.252061388477957
155,SHJ,5.194277210352858
156,MCT,5.187585521298867
157,KWL,5.174813163898257
158,OPO,5.163072586315686
159,RIX,5.1528100417952585
160,HAK,5.146699866472786
161,IBZ,5.130186168400847
162,SVX,5.126406447201012
163,BRS,5.124037369088458
164,KBP,5.093893462341275
165,BUD,5.03611628518522
166,SJU,5.013588418567772
167,MAA,5.010833303810839
168,DPS,4.940608854321492
169,CMB,4.937301377368857
170,EMA,4.873624493060565
171,LCA,4.845905600277424
172,GLA,4.842235639360277
173,BSL,4.801867833244665
174,BLR,4.783543638264758
175,GIG,4.7589870834650885
176,BSB,4.734173178186856
177,CCU,4.7220092202341934
178,FUE,4.71151589962715
179,NTE,4.613713459911087
180,TUN,4.5889037096885765
181,CCS,4.5781268182541615
182,ALG,4.571668963908827
183,OVB,4.547521128158157
184,BLQ,4.531081974365964
185,GDL,4.524822506326821
186,VKO,4.484183806419131
187,CRL,4.471274198710495
188,PER,4.460907393987784
189,SKG,4.425477396804301
190,HAN,4.367761302087688
191,RHO,4.345834221431115
192,BGY,4.320246428048779
193,BEG,4.307842045786356
194,BAH,4.297878494015744
195,HET,4.294401061315826
196,SXF,4.289179112217222
197,NGO,4.263377860109319
198,KHN,4.248786056249979
199,FUK,4.210468856109744
200,DMM,4.194528564568107
201,TLS,4.168353838843562
202,NGB,4.164809931539305
203,VLC,4.147439380889104
204,AUS,4.137023880174902
205,RDU,4.114676508050171
206,TAS,4.108043961533877
207,CLE,4.098307351225723
208,BNA,4.097825682151099
209,LHW,4.095611413845941
210,NAY,4.083160568228259
211,LBA,4.075705454976276
212,NCL,4.068867864642636
213,SJW,4.035176764786905
214,CTS,4.032348089299812
215,NAP,3.9854880489837567
216,PSA,3.9693227577203145
217,PUS,3.9573579534251175
218,WNZ,3.954259008452171
219,SCL,3.9481366328482173
220,MFM,3.941684924310954
221,HAJ,3.869734633339387
222,MCI,3.8209743702795973
223,HFE,3.8032207592791476
224,CVG,3.784595573744558
225,SJO,3.760941730552461
226,EZE,3.7514699400634375
227,DAC,3.747006314594982
228,ANC,3.6670845208891443
229,RAK,3.656533714229438
230,PIT,3.6538364688464466
231,LUX,3.6337008392434185
232,YEG,3.606906213970609
233,MTY,3.588746388446227
234,HOU,3.579477307859821
235,HYD,3.5734493912934013
236,EIN,3.5433280215300345
237,PUJ,3.539002205044097
238,DMK,3.5153055243507687
239,BGO,3.497270960974289
240,NAS,3.489165009492858
241,AEP,3.4647970429668966
242,ALA,3.4593269216646316
243,ADB,3.458986652934936
244,BOD,3.444778373564354
245,IND,3.41487208747216
246,BEY,3.37593809010118
247,SAT,3.364573752012655
248,SOF,3.344156847770145
249,LCY,3.342600145978141
250,HKT,3.3288033704283877
251,CGQ,3.30329157848232
252,KHH,3.2781158149108025
253,DKR,3.274367482474206
254,GYD,3.2716746668185532
255,INC,3.2696193625233287
256,KHI,3.2650959852230304
257,IKA,3.220226471833213
258,RSW,3.2179454713554967
259,CMH,3.217524189076442
260,SUB,3.1993771269964912
261,THR,3.1771898930262097
262,MHD,3.1661912440987496
263,PMO,3.1599758999523493
264,BIO,3.1556760436853484
265,BVA,3.155210613164668
266,LJG,3.145723238767553
267,SVQ,3.1308130234212737
268,OKA,3.1164470964367634
269,DBV,3.093336601841249
270,MED,3.069898672417703
271,LOS,3.059243192640017
272,ISB,3.0283153132308542
273,LPL,3.0271170975329174
274,CJU,3.014024055135234
275,SJC,3.0119530701208554
276,VNO,3.0069026877080205
277,LIN,3.002885922177563
278,VCP,3.0019579607681
279,KRK,2.998136635480589
280,MKE,2.9774407593786782
281,ZUH,2.9584339763669902
282,OAK,2.8975676735124405
283,DLM,2.881928251154272
284,SXM,2.8696103938864312
285,COK,2.8577026423345524
286,SSA,2.855060389538897
287,ESB,2.8434124306346176
288,CNS,2.8381379915306018
289,LHE,2.8148506229586006
290,MSQ,2.7998429772463247
291,UPG,2.7778621131800674
292,POM,2.7577732285910406
293,YNT,2.7576844884617198
294,DYU,2.728549036828878
295,CNF,2.7204674249402556
296,GOT,2.717296612586895
297,MEM,2.710069270243967
298,CFU,2.708370252767124
299,YHZ,2.6931071308437216
300,ACC,2.6912278074343474
301,SMF,2.6719334260494167
302,TSE,2.6666487681954445
303,CIA,2.662096940040511
304,SVG,2.6518006354391654
305,FLR,2.6366273697941973
306,BKI,2.6359067337086057
307,GDN,2.631928165558645
308,BRE,2.624166229492314
309,FNC,2.6220812907523947
310,SAL,2.6207738215948817
311,ADL,2.615633237660576
312,OLB,2.609984040078563
313,GRO,2.6095592603991005
314,BRI,2.590260540398979
315,BDL,2.578598026484529
316,SFB,2.547341012661321
317,RGN,2.5256451077337423
318,ABJ,2.5218714928028176
319,HHN,2.4994296386085577
320,SPU,2.481457662692724
321,BLL,2.4639165858106016
322,SJD,2.4622363032222854
323,XNN,2.421335158145635
324,SDQ,2.4213081090680273
325,CEB,2.4179781171579493
326,CHQ,2.4018852685337824
327,KEF,2.391952261599101
328,KJA,2.39059257697105
329,DLA,2.3854636611923
330,KGS,2.3843378466469267
331,NUE,2.3842044205336093
332,CNX,2.374776742965627
333,TIP,2.3743101102945086
334,LAD,2.3720805643670873
335,CGH,2.3594503572394228
336,KRR,2.338842181050584
337,EVN,2.329391190001639
338,AUA,2.307906089551621
339,DWC,2.3064862553649945
340,WUX,2.302034217943795
341,KTM,2.2961109207502446
342,YOW,2.2881357334985952
343,DRW,2.266162344421106
344,BET,2.2510765171756404
345,JAX,2.2476362081403622
346,FRU,2.243080073918519
347,CAG,2.238863146422362
348,PVR,2.228669445594477
349,NBE,2.2266817722228223
350,MBJ,2.2221504693398106
351,YWG,2.1967156989614747
352,PBI,2.189534003087537
353,SNA,2.187296105490894
354,ZAG,2.178640225158056
355,CWB,2.178048917536197
356,JJN,2.162360322442386
357,TRD,2.159196295677965
358,HAV,2.1589658853704763
359,CHC,2.154434466958666
360,TRN,2.146143069088692
361,PFO,2.1437742139037503
362,ITM,2.1303664312858572
363,TIJ,2.1283179439054165
364,PPT,2.1120272966797424
365,OGG,2.1103881979751042
366,IKT,2.108636488302786
367,POA,2.1039071931840985
368,SDF,2.1020742371017476
369,MRU,2.096358226452655
370,PEN,2.0871950830105463
371,ABZ,2.082802892914333
372,MLE,2.074974458998644
373,CPT,2.0728409090985216
374,NAN,2.071873710997315
375,ABQ,2.056959983077121
376,LIL,2.052280989596417
377,TRV,2.0400991248628535
378,KRT,2.034072157143161
379,TSF,2.0279360947182
380,NRN,2.0263484874555813
381,OKC,2.024927357772932
382,FAI,2.011556137611508
383,TSA,2.00289289255214
384,SYZ,1.9973396748724879
385,LEJ,1.9955727130017495
386,AJA,1.9920901331638168
