,Airport,Ranking
0,ATL,43.27791344557091
1,ORD,26.666302973630096
2,PEK,26.106304199609763
3,CDG,25.390901892076855
4,LHR,25.241678736131302
5,FRA,24.427147108493553
6,LAX,23.895136389892656
7,DFW,22.773419548639563
8,AMS,22.410613802717386
9,JFK,22.344228944634562
10,PVG,20.092153761757135
11,SIN,19.764459125362926
12,BCN,19.142936137716
13,IST,18.534450079035786
14,DEN,18.305339942884746
15,MUC,17.959796315317455
16,ICN,17.92023090383499
17,DXB,17.745662778783377
18,MIA,17.681586307974367
19,LGW,17.391310942828575
20,HKG,17.254438960008535
21,CAN,16.57483620549251
22,DME,16.446198371025204
23,FCO,16.407378373509697
24,MAD,16.2658822700874
25,BKK,16.033200638818027
26,YYZ,15.721232069587941
27,BRU,15.596188554846595
28,CTU,15.496359455512964
29,MAN,15.34314143574771
30,VIE,15.188665678476339
31,CLT,14.752178934595651
32,DUS,14.170530660013599
33,PHL,14.09781266619019
34,NRT,14.033287400567072
35,PMI,13.584283162094282
36,XIY,13.370957212202004
37,KMG,13.079642272234658
38,CKG,12.95560539566881
39,TPE,12.844369137652606
40,DEL,12.78235978821506
41,EWR,12.722412492211951
42,KUL,12.64278499242444
43,LAS,12.56980183053402
44,PHX,12.499570441436774
45,IAH,12.408400792344167
46,ZRH,12.395977227048512
47,SFO,12.224548239899608
48,HGH,12.033034329698344
49,MEX,11.807208570338904
50,MCO,11.643932164851376
51,AUH,11.529950593925165
52,CPH,11.399680801806685
53,SZX,11.296827854053062
54,XMN,11.141740334344812
55,DTW,11.061521271683109
56,ARN,11.031650994659431
57,LIS,10.977450286532417
58,BOM,10.91424599498225
59,MSP,10.675090833212021
60,DUB,10.541804552280823
61,BOS,10.501671470533056
62,TXL,10.46111973404825
63,ATH,10.440405144538275
64,ORY,10.322879722412628
65,SYD,10.320788797949776
66,SVO,10.211537548673428
67,AGP,10.177474844307833
68,SEA,10.050812195281242
69,SHA,9.918500383761858
70,MXP,9.717816869046576
71,DOH,9.629999415894126
72,IAD,9.621453871969939
73,GRU,9.559863468055175
74,DCA,9.489590600720375
75,MNL,9.426147219215897
76,FLL,9.376346826438986
77,LED,9.364634786279582
78,YUL,9.362280688941429
79,OSL,9.20431196908241
80,JED,9.190665814704
81,CSX,9.100432628415096
82,WUH,9.016373696341434
